transaction_id,from_account,to_account,amount,timestamp,is_fraud,fraud_type,fraud_network
TX-001262,ACC-00588,ACC-01324,2907.31,2026-09-04 20:15:07,0,normal,NONE
TX-001352,ACC-01510,ACC-01186,10733.2,2026-09-09 17:02:31,0,normal,NONE
TX-006467,ACC-00089,ACC-00843,6514.79,2026-09-01 08:18:53,0,normal,NONE
TX-006201,ACC-01732,ACC-00667,13272.95,2026-09-09 12:41:16,0,normal,NONE
TX-001881,ACC-01938,ACC-01810,14537.53,2026-09-02 21:43:48,0,normal,NONE
TX-003777,ACC-01107,ACC-00385,11514.57,2026-09-08 10:29:00,0,normal,NONE
TX-012008,FRAUD-01-SRC-08,FRAUD-01-COLLECTOR,7092.33,2026-09-05 13:14:00,1,funneling,NET-01
TX-001476,ACC-01160,ACC-01973,6055.18,2026-09-05 21:21:10,0,normal,NONE
TX-007926,ACC-01365,ACC-01538,10912.7,2026-09-07 12:09:22,0,normal,NONE
TX-006785,ACC-01597,ACC-00033,3087.96,2026-09-01 17:05:30,0,normal,NONE
TX-003018,ACC-01584,ACC-00637,15298.75,2026-09-05 09:54:01,0,normal,NONE
TX-012854,ACC-01097,ACC-00763,52435.84,2026-09-01 10:53:00,0,normal_high_value,NONE
TX-012508,ACC-01723,ACC-00554,79048.71,2026-09-06 18:32:00,0,normal_high_value,NONE
TX-008785,ACC-01810,ACC-01854,3588.82,2026-09-05 20:24:38,0,normal,NONE
TX-012205,FRAUD-09-SRC-05,FRAUD-09-COLLECTOR,8374.39,2026-09-04 18:08:00,1,funneling,NET-09
TX-003044,ACC-00816,ACC-00964,9624.59,2026-09-03 22:47:50,0,normal,NONE
TX-012810,ACC-00788,ACC-01201,54067.76,2026-09-06 11:13:00,0,normal_high_value,NONE
TX-004041,ACC-00233,ACC-01267,15927.56,2026-09-04 18:18:21,0,normal,NONE
TX-009568,ACC-00468,ACC-00102,15810.59,2026-09-03 16:06:06,0,normal,NONE
TX-007135,ACC-00527,ACC-00964,10311.53,2026-09-04 11:44:04,0,normal,NONE
TX-009538,ACC-01143,ACC-01351,3200.54,2026-09-03 18:57:20,0,normal,NONE
TX-002866,ACC-00600,ACC-00706,2469.06,2026-09-07 17:17:15,0,normal,NONE
TX-005278,ACC-00742,ACC-00717,17336.28,2026-09-03 08:20:15,0,normal,NONE
TX-001979,ACC-00061,ACC-01745,13197.14,2026-09-04 11:42:06,0,normal,NONE
TX-000512,ACC-00912,ACC-00020,164.96,2026-09-06 11:55:27,0,normal,NONE
TX-008488,ACC-00726,ACC-01650,15925.34,2026-09-05 18:45:33,0,normal,NONE
TX-008688,ACC-01197,ACC-00143,14882.74,2026-09-01 22:10:44,0,normal,NONE
TX-008391,ACC-00707,ACC-01502,16635.55,2026-09-09 15:53:51,0,normal,NONE
TX-000036,ACC-01654,ACC-00834,3443.57,2026-09-02 21:22:27,0,normal,NONE
TX-005564,ACC-01821,ACC-01740,15184.24,2026-09-03 13:38:57,0,normal,NONE
TX-002020,ACC-01868,ACC-00281,15148.83,2026-09-09 15:19:47,0,normal,NONE
TX-010270,ACC-00705,ACC-00939,10560.25,2026-09-01 20:44:20,0,normal,NONE
TX-003852,ACC-01167,ACC-00343,9857.89,2026-09-02 23:53:00,0,normal,NONE
TX-000451,ACC-00014,ACC-01944,7134.54,2026-09-07 18:28:21,0,normal,NONE
TX-004692,ACC-00445,ACC-00978,5599.09,2026-09-06 19:32:03,0,normal,NONE
TX-008157,ACC-00456,ACC-01629,6922.37,2026-09-09 19:30:17,0,normal,NONE
TX-003245,ACC-00810,ACC-00983,2741.07,2026-09-09 22:38:36,0,normal,NONE
TX-007590,ACC-00596,ACC-01313,7666.75,2026-09-04 11:48:43,0,normal,NONE
TX-004016,ACC-00378,ACC-01390,7167.42,2026-09-08 10:03:27,0,normal,NONE
TX-005427,ACC-00779,ACC-01391,6864.06,2026-09-02 16:50:07,0,normal,NONE
TX-000048,ACC-01929,ACC-01824,10262.76,2026-09-01 10:26:42,0,normal,NONE
TX-004585,ACC-00049,ACC-01833,5415.83,2026-09-05 18:15:19,0,normal,NONE
TX-001702,ACC-00083,ACC-00274,7113.94,2026-09-06 09:10:42,0,normal,NONE
TX-006160,ACC-01168,ACC-00225,2310.22,2026-09-08 22:16:23,0,normal,NONE
TX-000885,ACC-00408,ACC-00944,13241.1,2026-09-02 14:30:24,0,normal,NONE
TX-000705,ACC-01142,ACC-01125,23.05,2026-09-02 17:56:32,0,normal,NONE
TX-000587,ACC-00364,ACC-01882,14447.59,2026-09-06 09:01:09,0,normal,NONE
TX-002590,ACC-00060,ACC-01335,11598.91,2026-09-07 10:23:29,0,normal,NONE
TX-009144,ACC-01367,ACC-01321,28.32,2026-09-01 20:45:41,0,normal,NONE
TX-006743,ACC-01594,ACC-00293,5906.55,2026-09-03 23:15:40,0,normal,NONE
TX-009797,ACC-00262,ACC-00234,5323.6,2026-09-06 14:58:30,0,normal,NONE
TX-005222,ACC-01206,ACC-01256,1518.0,2026-09-01 18:45:57,0,normal,NONE
TX-005221,ACC-01630,ACC-00821,4635.51,2026-09-07 22:19:06,0,normal,NONE
TX-009067,ACC-00103,ACC-01592,1752.1,2026-09-04 13:36:59,0,normal,NONE
TX-009346,ACC-01776,ACC-00787,13421.5,2026-09-03 13:26:58,0,normal,NONE
TX-004314,ACC-00741,ACC-00108,4299.96,2026-09-01 18:39:20,0,normal,NONE
TX-011514,ACC-01940,ACC-00475,13643.0,2026-09-04 08:04:26,0,normal,NONE
TX-012269,ACC-01410,ACC-00471,43682.8,2026-09-05 16:43:00,0,normal_high_value,NONE
TX-007827,ACC-00443,ACC-00850,1746.74,2026-09-01 09:09:22,0,normal,NONE
TX-000400,ACC-00564,ACC-00125,10029.79,2026-09-03 21:35:31,0,normal,NONE
TX-005701,ACC-01657,ACC-00556,6207.59,2026-09-03 13:27:28,0,normal,NONE
TX-009948,ACC-00637,ACC-01631,12428.37,2026-09-03 08:59:38,0,normal,NONE
TX-001458,ACC-00050,ACC-01214,14354.03,2026-09-06 16:15:06,0,normal,NONE
TX-001062,ACC-01851,ACC-00704,9639.9,2026-09-01 23:29:32,0,normal,NONE
TX-001721,ACC-00028,ACC-01399,9940.79,2026-09-03 18:23:47,0,normal,NONE
TX-006655,ACC-00041,ACC-01837,1440.06,2026-09-02 16:42:01,0,normal,NONE
TX-005166,ACC-01094,ACC-00674,15762.14,2026-09-06 22:13:39,0,normal,NONE
TX-011885,ACC-01392,ACC-00025,11443.11,2026-09-09 23:14:41,0,normal,NONE
TX-001218,ACC-00467,ACC-00835,2048.96,2026-09-06 11:29:07,0,normal,NONE
TX-006078,ACC-00241,ACC-00640,13178.41,2026-09-09 14:51:25,0,normal,NONE
TX-010821,ACC-01052,ACC-00509,4707.41,2026-09-06 21:10:52,0,normal,NONE
TX-001122,ACC-01283,ACC-01351,3761.79,2026-09-01 14:07:50,0,normal,NONE
TX-007038,ACC-01046,ACC-00403,7346.26,2026-09-03 14:40:39,0,normal,NONE
TX-006562,ACC-01588,ACC-01331,5269.33,2026-09-06 19:10:50,0,normal,NONE
TX-010605,ACC-01755,ACC-01839,15116.77,2026-09-04 08:34:31,0,normal,NONE
TX-003069,ACC-00402,ACC-01105,13848.55,2026-09-03 08:59:39,0,normal,NONE
TX-001635,ACC-01869,ACC-01738,2882.29,2026-09-01 20:21:27,0,normal,NONE
TX-005971,ACC-00596,ACC-00782,7700.45,2026-09-05 09:13:30,0,normal,NONE
TX-002674,ACC-01039,ACC-01883,4393.31,2026-09-03 11:01:10,0,normal,NONE
TX-009082,ACC-00481,ACC-00923,12005.99,2026-09-05 14:56:43,0,normal,NONE
TX-011049,ACC-00489,ACC-00826,226.25,2026-09-08 19:23:00,0,normal,NONE
TX-009647,ACC-01663,ACC-01206,16435.17,2026-09-07 21:57:43,0,normal,NONE
TX-007054,ACC-00286,ACC-01476,7558.31,2026-09-01 11:52:33,0,normal,NONE
TX-001990,ACC-01398,ACC-01495,17240.23,2026-09-09 23:12:53,0,normal,NONE
TX-010275,ACC-01658,ACC-00541,8903.92,2026-09-09 11:47:20,0,normal,NONE
TX-003306,ACC-01679,ACC-00150,16161.35,2026-09-06 08:41:34,0,normal,NONE
TX-001384,ACC-00914,ACC-01319,3708.3,2026-09-09 22:44:22,0,normal,NONE
TX-004316,ACC-00174,ACC-01491,14837.17,2026-09-08 17:46:03,0,normal,NONE
TX-010081,ACC-00958,ACC-01957,4633.42,2026-09-09 17:27:17,0,normal,NONE
TX-005849,ACC-00475,ACC-01096,6630.36,2026-09-01 18:53:43,0,normal,NONE
TX-011306,ACC-00792,ACC-00135,9940.31,2026-09-09 13:22:51,0,normal,NONE
TX-001283,ACC-01431,ACC-00535,9123.89,2026-09-06 21:38:46,0,normal,NONE
TX-001531,ACC-01805,ACC-01882,8224.39,2026-09-05 20:39:52,0,normal,NONE
TX-010485,ACC-01695,ACC-00859,3723.45,2026-09-08 11:24:18,0,normal,NONE
TX-013107,ACC-00843,ACC-01554,50946.88,2026-09-07 17:35:00,0,normal_high_value,NONE
TX-000380,ACC-01221,ACC-01789,14176.93,2026-09-09 22:33:45,0,normal,NONE
TX-002612,ACC-00670,ACC-01839,4700.95,2026-09-02 17:28:01,0,normal,NONE
TX-011718,ACC-01089,ACC-01284,9939.15,2026-09-06 18:11:11,0,normal,NONE
TX-005363,ACC-01059,ACC-00155,10563.16,2026-09-04 19:57:01,0,normal,NONE
TX-003379,ACC-01138,ACC-01174,3855.83,2026-09-07 19:08:38,0,normal,NONE
TX-009951,ACC-00522,ACC-01837,4624.55,2026-09-06 19:28:09,0,normal,NONE
TX-002471,ACC-01514,ACC-00099,9626.57,2026-09-01 17:24:12,0,normal,NONE
TX-012386,ACC-00945,ACC-00850,75999.44,2026-09-03 09:27:00,0,normal_high_value,NONE
TX-006499,ACC-01577,ACC-00599,5425.13,2026-09-08 09:44:16,0,normal,NONE
TX-009229,ACC-00006,ACC-00578,12112.57,2026-09-06 20:40:54,0,normal,NONE
TX-002983,ACC-01524,ACC-00095,9357.72,2026-09-02 11:47:08,0,normal,NONE
TX-009137,ACC-01838,ACC-01160,12692.55,2026-09-05 13:58:04,0,normal,NONE
TX-005815,ACC-00503,ACC-01764,12888.53,2026-09-04 14:44:29,0,normal,NONE
TX-011392,ACC-01777,ACC-01281,10356.67,2026-09-01 18:24:08,0,normal,NONE
TX-000219,ACC-01525,ACC-01514,6720.19,2026-09-03 09:37:35,0,normal,NONE
TX-004218,ACC-00397,ACC-00431,8284.0,2026-09-04 17:46:11,0,normal,NONE
TX-002184,ACC-01408,ACC-01704,3085.13,2026-09-07 12:34:36,0,normal,NONE
TX-012313,ACC-01360,ACC-00700,21180.22,2026-09-09 13:23:00,0,normal_high_value,NONE
TX-008164,ACC-00589,ACC-01317,2920.83,2026-09-02 11:48:41,0,normal,NONE
TX-008772,ACC-00774,ACC-01580,11601.01,2026-09-01 09:32:21,0,normal,NONE
TX-007922,ACC-00861,ACC-00968,11093.73,2026-09-01 21:42:01,0,normal,NONE
TX-000182,ACC-00811,ACC-00563,165.6,2026-09-01 23:53:57,0,normal,NONE
TX-000312,ACC-01173,ACC-00756,8423.96,2026-09-09 12:39:56,0,normal,NONE
TX-004194,ACC-00506,ACC-00522,9462.95,2026-09-01 16:57:38,0,normal,NONE
TX-003596,ACC-01193,ACC-00691,11311.52,2026-09-08 08:35:27,0,normal,NONE
TX-007880,ACC-01488,ACC-01462,11868.15,2026-09-08 08:16:00,0,normal,NONE
TX-003211,ACC-00407,ACC-00949,10633.9,2026-09-02 21:24:38,0,normal,NONE
TX-010023,ACC-00975,ACC-01253,16633.66,2026-09-07 20:55:34,0,normal,NONE
TX-008413,ACC-00804,ACC-00851,11927.92,2026-09-05 23:04:01,0,normal,NONE
TX-009374,ACC-00152,ACC-01642,13799.4,2026-09-08 19:28:03,0,normal,NONE
TX-011197,ACC-00939,ACC-00711,7242.39,2026-09-02 08:18:58,0,normal,NONE
TX-001666,ACC-01327,ACC-01681,9215.47,2026-09-03 21:52:09,0,normal,NONE
TX-000291,ACC-01543,ACC-01325,3456.04,2026-09-06 09:55:41,0,normal,NONE
TX-003624,ACC-01416,ACC-01015,5793.65,2026-09-05 21:06:39,0,normal,NONE
TX-005358,ACC-00669,ACC-00197,14742.99,2026-09-08 10:23:22,0,normal,NONE
TX-012914,ACC-00246,ACC-00421,31479.09,2026-09-09 11:55:00,0,normal_high_value,NONE
TX-009826,ACC-01175,ACC-00849,766.02,2026-09-09 18:35:24,0,normal,NONE
TX-008433,ACC-01106,ACC-01467,15358.83,2026-09-06 13:13:49,0,normal,NONE
TX-007817,ACC-00936,ACC-00895,1865.58,2026-09-07 23:30:51,0,normal,NONE
TX-011093,ACC-00944,ACC-01631,15254.36,2026-09-01 18:12:42,0,normal,NONE
TX-010057,ACC-00682,ACC-00738,8050.75,2026-09-08 15:18:43,0,normal,NONE
TX-012194,FRAUD-08-NEXTHOP,FRAUD-08-OUT-02,11748.09,2026-09-07 09:49:00,1,fan_out,NET-08
TX-008073,ACC-01208,ACC-01977,15173.69,2026-09-09 14:11:23,0,normal,NONE
TX-001748,ACC-01813,ACC-00364,14718.64,2026-09-04 10:09:04,0,normal,NONE
TX-002056,ACC-01533,ACC-01992,2095.2,2026-09-04 22:46:56,0,normal,NONE
TX-002460,ACC-00343,ACC-01844,1812.99,2026-09-04 12:39:58,0,normal,NONE
TX-012322,ACC-01441,ACC-01489,61295.78,2026-09-06 20:28:00,0,normal_high_value,NONE
TX-003947,ACC-01535,ACC-00215,15925.58,2026-09-07 12:48:22,0,normal,NONE
TX-009515,ACC-01406,ACC-00319,158.99,2026-09-09 23:06:24,0,normal,NONE
TX-004631,ACC-01095,ACC-01574,1376.93,2026-09-06 20:18:28,0,normal,NONE
TX-013176,ACC-00157,ACC-00125,82885.11,2026-09-08 11:10:00,0,normal_high_value,NONE
TX-012715,ACC-01192,ACC-01357,39127.16,2026-09-05 16:32:00,0,normal_high_value,NONE
TX-008481,ACC-00457,ACC-00545,146.23,2026-09-02 22:55:47,0,normal,NONE
TX-001348,ACC-00304,ACC-00971,7605.39,2026-09-02 13:57:09,0,normal,NONE
TX-009203,ACC-00599,ACC-01577,9154.77,2026-09-09 21:58:19,0,normal,NONE
TX-006235,ACC-01927,ACC-01169,7813.05,2026-09-08 09:11:58,0,normal,NONE
TX-008374,ACC-00174,ACC-01712,13659.83,2026-09-09 17:45:29,0,normal,NONE
TX-010510,ACC-00621,ACC-00571,54.64,2026-09-03 22:33:12,0,normal,NONE
TX-012525,ACC-00573,ACC-01873,69040.7,2026-09-05 10:20:00,0,normal_high_value,NONE
TX-005494,ACC-01754,ACC-01846,16897.63,2026-09-06 21:04:38,0,normal,NONE
TX-009702,ACC-00315,ACC-01645,6571.95,2026-09-06 20:57:58,0,normal,NONE
TX-003704,ACC-01816,ACC-00280,10436.38,2026-09-01 22:17:40,0,normal,NONE
TX-011831,ACC-01352,ACC-01694,12906.06,2026-09-02 10:08:19,0,normal,NONE
TX-012418,ACC-00747,ACC-01209,24830.39,2026-09-06 13:43:00,0,normal_high_value,NONE
TX-000248,ACC-01631,ACC-00563,10653.73,2026-09-06 10:19:29,0,normal,NONE
TX-001011,ACC-00798,ACC-00384,10721.55,2026-09-05 18:45:02,0,normal,NONE
TX-012841,ACC-00308,ACC-00152,55250.96,2026-09-09 08:27:00,0,normal_high_value,NONE
TX-003493,ACC-00883,ACC-00428,16308.89,2026-09-03 10:11:21,0,normal,NONE
TX-005834,ACC-00212,ACC-00228,13492.36,2026-09-05 16:51:05,0,normal,NONE
TX-001084,ACC-01239,ACC-00267,6779.73,2026-09-03 11:44:11,0,normal,NONE
TX-002335,ACC-00661,ACC-00875,2725.9,2026-09-04 18:34:29,0,normal,NONE
TX-011214,ACC-00091,ACC-01186,5696.63,2026-09-03 16:13:37,0,normal,NONE
TX-012857,ACC-00736,ACC-01369,82962.63,2026-09-08 11:38:00,0,normal_high_value,NONE
TX-010308,ACC-00181,ACC-01230,14624.45,2026-09-01 15:23:12,0,normal,NONE
TX-000869,ACC-00622,ACC-00022,21.66,2026-09-03 19:18:30,0,normal,NONE
TX-005336,ACC-01081,ACC-01510,4926.69,2026-09-05 13:10:36,0,normal,NONE
TX-010728,ACC-01668,ACC-01847,2194.17,2026-09-01 16:48:17,0,normal,NONE
TX-006138,ACC-01093,ACC-00762,16649.93,2026-09-04 13:46:38,0,normal,NONE
TX-002958,ACC-01497,ACC-00224,6643.32,2026-09-09 13:53:17,0,normal,NONE
TX-005968,ACC-01219,ACC-00676,3198.94,2026-09-02 13:52:06,0,normal,NONE
TX-009354,ACC-00142,ACC-00223,7719.01,2026-09-02 19:24:54,0,normal,NONE
TX-007915,ACC-00066,ACC-01082,5574.16,2026-09-01 22:33:17,0,normal,NONE
TX-013179,ACC-01827,ACC-01228,24556.02,2026-09-03 23:02:00,0,normal_high_value,NONE
TX-001656,ACC-00180,ACC-01152,4636.55,2026-09-01 10:07:32,0,normal,NONE
TX-012400,ACC-00706,ACC-01758,48160.48,2026-09-03 11:00:00,0,normal_high_value,NONE
TX-004739,ACC-01748,ACC-00581,12224.44,2026-09-04 12:01:56,0,normal,NONE
TX-012076,FRAUD-04-SRC-01,FRAUD-04-COLLECTOR,6517.2,2026-09-04 12:00:00,1,funneling,NET-04
TX-008747,ACC-01692,ACC-01012,6115.05,2026-09-04 11:21:52,0,normal,NONE
TX-006244,ACC-01145,ACC-00398,13801.6,2026-09-03 23:38:52,0,normal,NONE
TX-009572,ACC-01292,ACC-01543,10263.49,2026-09-02 08:34:17,0,normal,NONE
TX-012460,ACC-00132,ACC-00863,40927.53,2026-09-04 12:33:00,0,normal_high_value,NONE
TX-000361,ACC-00282,ACC-00011,17362.05,2026-09-03 21:41:59,0,normal,NONE
TX-008993,ACC-01717,ACC-00215,8975.25,2026-09-05 19:27:20,0,normal,NONE
TX-008458,ACC-01515,ACC-01698,561.78,2026-09-05 08:56:39,0,normal,NONE
TX-005091,ACC-00818,ACC-01419,17635.55,2026-09-06 09:45:37,0,normal,NONE
TX-006015,ACC-00084,ACC-00998,4656.89,2026-09-05 10:19:09,0,normal,NONE
TX-000488,ACC-00549,ACC-01588,9785.05,2026-09-06 09:48:46,0,normal,NONE
TX-008204,ACC-01989,ACC-00887,8811.97,2026-09-01 15:51:03,0,normal,NONE
TX-000136,ACC-00907,ACC-00609,15485.8,2026-09-07 17:36:39,0,normal,NONE
TX-004309,ACC-00008,ACC-01468,14985.44,2026-09-05 15:13:43,0,normal,NONE
TX-006948,ACC-00850,ACC-01147,17744.03,2026-09-05 09:36:15,0,normal,NONE
TX-012069,FRAUD-03-NEXTHOP,FRAUD-03-OUT-02,12284.72,2026-09-02 09:49:00,1,fan_out,NET-03
TX-001644,ACC-01987,ACC-00305,11292.97,2026-09-07 15:02:07,0,normal,NONE
TX-001603,ACC-01622,ACC-00015,6774.47,2026-09-09 16:59:31,0,normal,NONE
TX-001115,ACC-01621,ACC-01736,11386.86,2026-09-07 13:01:56,0,normal,NONE
TX-006815,ACC-01493,ACC-00305,1086.55,2026-09-06 13:34:17,0,normal,NONE
TX-004437,ACC-01931,ACC-00588,16044.5,2026-09-02 15:50:48,0,normal,NONE
TX-011972,ACC-00833,ACC-00538,11968.06,2026-09-07 12:41:40,0,normal,NONE
TX-007873,ACC-01846,ACC-01514,17437.74,2026-09-05 19:26:35,0,normal,NONE
TX-013249,ACC-00937,ACC-00496,75505.44,2026-09-05 15:05:00,0,normal_high_value,NONE
TX-013013,ACC-00270,ACC-00060,26290.67,2026-09-01 12:50:00,0,normal_high_value,NONE
TX-003144,ACC-01938,ACC-01874,9350.63,2026-09-03 12:01:51,0,normal,NONE
TX-012245,FRAUD-10-NEXTHOP,FRAUD-10-OUT-03,12442.99,2026-09-03 12:50:00,1,fan_out,NET-10
TX-008817,ACC-00931,ACC-00758,13714.33,2026-09-06 16:00:14,0,normal,NONE
TX-009308,ACC-01018,ACC-01676,16000.74,2026-09-09 15:18:08,0,normal,NONE
TX-006573,ACC-00929,ACC-00455,565.18,2026-09-06 09:30:39,0,normal,NONE
TX-008678,ACC-00089,ACC-01247,1187.95,2026-09-07 15:41:58,0,normal,NONE
TX-001587,ACC-01322,ACC-00303,4718.73,2026-09-08 12:16:15,0,normal,NONE
TX-012578,ACC-01819,ACC-00594,36333.46,2026-09-01 11:07:00,0,normal_high_value,NONE
TX-011865,ACC-00298,ACC-01182,746.62,2026-09-08 19:16:09,0,normal,NONE
TX-007426,ACC-00212,ACC-00982,4359.18,2026-09-07 14:36:02,0,normal,NONE
TX-000750,ACC-00315,ACC-00049,8276.87,2026-09-06 09:05:04,0,normal,NONE
TX-003510,ACC-01019,ACC-00398,11577.83,2026-09-03 08:44:33,0,normal,NONE
TX-001663,ACC-00523,ACC-00534,6884.45,2026-09-03 20:29:05,0,normal,NONE
TX-012335,ACC-01587,ACC-01459,22781.29,2026-09-09 23:24:00,0,normal_high_value,NONE
TX-013003,ACC-01876,ACC-00836,29838.27,2026-09-09 15:20:00,0,normal_high_value,NONE
TX-003376,ACC-00947,ACC-00146,14577.72,2026-09-06 08:00:30,0,normal,NONE
TX-009266,ACC-00564,ACC-01567,1773.0,2026-09-01 11:34:51,0,normal,NONE
TX-005693,ACC-00303,ACC-01345,15454.5,2026-09-05 12:22:39,0,normal,NONE
TX-004994,ACC-00891,ACC-00148,8499.89,2026-09-09 13:57:21,0,normal,NONE
TX-007247,ACC-00296,ACC-01036,2083.24,2026-09-06 14:25:49,0,normal,NONE
TX-009729,ACC-00247,ACC-00442,11429.92,2026-09-06 23:19:00,0,normal,NONE
TX-013071,ACC-00753,ACC-00721,69251.26,2026-09-07 23:15:00,0,normal_high_value,NONE
TX-010172,ACC-00926,ACC-01363,1706.45,2026-09-01 15:18:02,0,normal,NONE
TX-005340,ACC-01870,ACC-00335,13356.73,2026-09-08 15:25:20,0,normal,NONE
TX-002617,ACC-00635,ACC-00026,3911.3,2026-09-03 18:13:31,0,normal,NONE
TX-005141,ACC-00314,ACC-01456,9562.27,2026-09-06 21:28:47,0,normal,NONE
TX-007014,ACC-00156,ACC-00804,4537.61,2026-09-01 18:17:27,0,normal,NONE
TX-003479,ACC-01425,ACC-00657,4812.66,2026-09-03 11:43:32,0,normal,NONE
TX-007655,ACC-00502,ACC-01004,3716.0,2026-09-02 14:16:43,0,normal,NONE
TX-007467,ACC-01309,ACC-01197,16953.89,2026-09-08 16:23:02,0,normal,NONE
TX-005610,ACC-00544,ACC-01920,16801.59,2026-09-06 16:51:30,0,normal,NONE
TX-008423,ACC-00517,ACC-00576,8546.04,2026-09-01 20:03:50,0,normal,NONE
TX-002129,ACC-00638,ACC-01517,6094.88,2026-09-03 09:20:44,0,normal,NONE
TX-009385,ACC-01628,ACC-00294,8064.82,2026-09-03 23:19:26,0,normal,NONE
TX-012911,ACC-00199,ACC-00179,25979.79,2026-09-04 19:18:00,0,normal_high_value,NONE
TX-007751,ACC-00732,ACC-01804,15514.77,2026-09-05 13:33:32,0,normal,NONE
TX-011941,ACC-00859,ACC-00649,8860.7,2026-09-09 18:14:40,0,normal,NONE
TX-010416,ACC-01433,ACC-00538,3204.69,2026-09-06 22:08:39,0,normal,NONE
TX-006924,ACC-00578,ACC-00110,7873.35,2026-09-06 23:58:10,0,normal,NONE
TX-009076,ACC-01898,ACC-00748,15489.43,2026-09-07 14:27:37,0,normal,NONE
TX-002268,ACC-01468,ACC-01900,9217.84,2026-09-08 21:50:07,0,normal,NONE
TX-002616,ACC-00112,ACC-01327,11277.6,2026-09-05 14:32:01,0,normal,NONE
TX-011696,ACC-01599,ACC-00493,17520.36,2026-09-08 18:05:39,0,normal,NONE
TX-001158,ACC-00419,ACC-01067,17138.84,2026-09-01 17:26:43,0,normal,NONE
TX-010316,ACC-01190,ACC-00688,2134.31,2026-09-04 15:25:41,0,normal,NONE
TX-003502,ACC-00617,ACC-01591,5714.89,2026-09-05 14:45:51,0,normal,NONE
TX-009282,ACC-01906,ACC-01216,4633.25,2026-09-05 16:47:38,0,normal,NONE
TX-001003,ACC-01127,ACC-00664,13811.25,2026-09-02 18:21:25,0,normal,NONE
TX-006700,ACC-01885,ACC-00180,17081.85,2026-09-03 10:50:47,0,normal,NONE
TX-000174,ACC-00768,ACC-00883,2637.34,2026-09-09 21:36:43,0,normal,NONE
TX-009860,ACC-01682,ACC-00781,11537.86,2026-09-04 20:27:31,0,normal,NONE
TX-003426,ACC-00941,ACC-01101,4600.79,2026-09-01 13:42:36,0,normal,NONE
TX-000773,ACC-01294,ACC-00064,14631.31,2026-09-07 14:58:02,0,normal,NONE
TX-008375,ACC-01629,ACC-00683,15245.7,2026-09-04 16:49:02,0,normal,NONE
TX-005772,ACC-01358,ACC-01837,6618.18,2026-09-01 22:57:42,0,normal,NONE
TX-011511,ACC-00111,ACC-01740,8666.71,2026-09-01 11:18:05,0,normal,NONE
TX-011779,ACC-00969,ACC-00276,4107.09,2026-09-08 10:06:33,0,normal,NONE
TX-002219,ACC-00869,ACC-01089,13677.8,2026-09-02 12:00:21,0,normal,NONE
TX-005647,ACC-01589,ACC-01777,970.38,2026-09-07 10:09:57,0,normal,NONE
TX-007373,ACC-00497,ACC-01917,3962.26,2026-09-05 22:28:17,0,normal,NONE
TX-003843,ACC-00485,ACC-00801,16080.86,2026-09-07 12:04:36,0,normal,NONE
TX-012749,ACC-00860,ACC-01532,45667.97,2026-09-06 13:04:00,0,normal_high_value,NONE
TX-007253,ACC-01006,ACC-01743,15493.97,2026-09-09 11:13:01,0,normal,NONE
TX-010644,ACC-00480,ACC-01998,6430.07,2026-09-02 10:42:31,0,normal,NONE
TX-005096,ACC-00781,ACC-00712,7671.71,2026-09-04 10:13:24,0,normal,NONE
TX-012356,ACC-01523,ACC-01461,70274.42,2026-09-02 21:08:00,0,normal_high_value,NONE
TX-006459,ACC-00856,ACC-00610,9857.61,2026-09-06 10:43:02,0,normal,NONE
TX-009871,ACC-00291,ACC-01019,11426.41,2026-09-04 16:36:07,0,normal,NONE
TX-000938,ACC-00903,ACC-00092,16637.35,2026-09-04 14:43:23,0,normal,NONE
TX-003752,ACC-01729,ACC-00945,2161.1,2026-09-05 22:12:16,0,normal,NONE
TX-006761,ACC-01901,ACC-00400,4377.74,2026-09-07 14:43:04,0,normal,NONE
TX-004339,ACC-00158,ACC-01498,3614.71,2026-09-05 19:25:19,0,normal,NONE
TX-011268,ACC-00710,ACC-01477,12227.19,2026-09-08 22:19:41,0,normal,NONE
TX-009823,ACC-01257,ACC-01915,7258.27,2026-09-06 17:47:12,0,normal,NONE
TX-005264,ACC-00768,ACC-00960,755.03,2026-09-04 21:09:24,0,normal,NONE
TX-006875,ACC-01751,ACC-01265,7556.21,2026-09-06 17:43:29,0,normal,NONE
TX-008800,ACC-00992,ACC-01630,16342.16,2026-09-07 09:41:14,0,normal,NONE
TX-009717,ACC-00565,ACC-00577,16611.1,2026-09-03 15:57:51,0,normal,NONE
TX-006215,ACC-00062,ACC-01905,3054.23,2026-09-08 21:28:16,0,normal,NONE
TX-001966,ACC-01433,ACC-01120,3622.31,2026-09-08 17:18:42,0,normal,NONE
TX-010284,ACC-01054,ACC-01839,3300.45,2026-09-01 12:22:11,0,normal,NONE
TX-000120,ACC-00435,ACC-00727,14365.03,2026-09-06 16:56:38,0,normal,NONE
TX-005724,ACC-01751,ACC-01129,12258.3,2026-09-03 18:08:04,0,normal,NONE
TX-012001,FRAUD-01-SRC-01,FRAUD-01-COLLECTOR,12535.39,2026-09-05 13:00:00,1,funneling,NET-01
TX-002936,ACC-00083,ACC-01039,7835.72,2026-09-01 09:38:03,0,normal,NONE
TX-005033,ACC-00628,ACC-00964,8087.22,2026-09-02 21:32:31,0,normal,NONE
